tweet_id,created_at,date,week,year,month,hour,weekday,period,username,platform,lang,location,hashtags,user_mentions,tweet_text_raw,text_clean,top_tfidf_term,likes,retweets,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
1408630000000000000,2021-06-26,2021-06-26,2021-06-21,2021,6,0,Saturday,Apr-Jun 2021,cowinbangalore,cowin_vaccine_app,en,Unknown,"COVISHIELD, BBMP",,"560078, AGE 18+ 41-D1, 100-D2 slots, #COVISHIELD on 26-06-2021 @ LONDON CARE HOSPITAL(780Rs) #BBMP",NUMBER age NUMBER NUMBER NUMBER slot covishield NUMBER NUMBER NUMBER london care hospital bbmp,number,0,77,0.0449642539024353,0.923918604850769,0.031117133796215057,-0.013847120106220245,Neutral
1.26e+18,2020-05-04,2020-05-04,2020-05-04,2020,5,0,Monday,Apr-Jun 2020,dmt1129,Twitter for iPad,en,"Westchester, NY",,,I just told Congress to support the COVID-19 Business and Employee Recovery Fund click below to join me:… https://t.co/PDtrgSP5G5,told congress support NUMBER business employee recovery fund click join URL,click,0,21,0.006951845716685057,0.5170559883117676,0.4759921431541443,0.46904029743745923,Neutral
1.31e+18,2020-10-03,2020-10-03,2020-09-28,2020,10,0,Saturday,Aug-Sep 2020,fluffysays,Twitter Web App,en,USA,"CovidCaughtTrump, coronavirus",,Chris Christie has joined the #CovidCaughtTrump group of mask-hating republicans to test positive with #coronavirus… https://t.co/doiVAJtdAv,chris christie joined covidcaughttrump group republican test positive URL,joined,0,3469,0.7571820020675659,0.23254022002220154,0.010277805849909782,-0.7469041962176561,Negative
1.25e+18,2020-04-26,2020-04-26,2020-04-20,2020,4,0,Sunday,Apr-Jun 2020,bennysnotebook,Twitter for Android,en,Nigeria,,RipplesNG,RT @RipplesNG: Senator Enyinnaya Abaribe has warned the Federal Government led by President Buhari not to extend the ongoing COVID-19 lockd…,rt USER senator enyinnaya abaribe warned federal government led president buhari extend ongoing NUMBER,extend,0,126,0.25283247232437134,0.7286292314529419,0.018538322299718857,-0.23429415002465248,Neutral
1.26e+18,2020-05-14,2020-05-14,2020-05-11,2020,5,0,Thursday,Apr-Jun 2020,donaldsonsvw,Twitter for iPad,en,5700 Sunrise Hwy Sayville NY,,Newsday,Click the @Newsday link below to hear General Manager Steve Fulco explain how the COVID-19 Pandemic has impacted th… https://t.co/g2CSZdwUOZ,click USER link hear general manager steve fulco explain NUMBER pandemic impacted URL,steve,0,8,0.025890331715345383,0.9479373693466187,0.02617231011390686,0.00028197839856147766,Neutral
1.26e+18,2020-05-13,2020-05-13,2020-05-11,2020,5,0,Wednesday,Apr-Jun 2020,lexchronsports2,Twitter Web App,en,Lexington County Chronicle,,"ChrisParksWBTW, WBTWNews13, Flo_RedWolves","RT @ChrisParksWBTW: In an email sent to @WBTWNews13, the @Flo_RedWolves will not play their 2020 season due to COVID-19, certainly a bummer…",rt USER email sent USER USER play NUMBER season due NUMBER certainly,certainly,0,9482,0.8312392234802246,0.1617862731218338,0.00697440467774868,-0.8242648188024759,Negative
1.27e+18,2020-05-28,2020-05-28,2020-05-25,2020,5,0,Thursday,Apr-Jun 2020,mars_arias,Twitter for iPhone,en,Unknown,"actasoneph, COVID19",,539 new cases! Let that sink in... #actasoneph #COVID19 https://t.co/FQQetiVVMH,NUMBER new case let sink actasoneph URL,let,0,3,0.7180271744728088,0.25701847672462463,0.02495436929166317,-0.6930728051811457,Negative
1.26e+18,2020-05-01,2020-05-01,2020-04-27,2020,5,0,Friday,Apr-Jun 2020,watsupafrica,WatsupAfrica to Twitter,en,Africa.,Ghana,,#Ghana: COVID-19 Pandemic: Veterinary Service Directorate demystifies ‘pooling’ terminology (24-4-20) https://t.co/9I6B8lTzNr,ghana NUMBER pandemic veterinary service directorate demystifies pooling terminology NUMBER NUMBER NUMBER URL,ghana,1,1,0.24222657084465027,0.741306483745575,0.01646696962416172,-0.22575960122048855,Neutral
1.27e+18,2020-06-11,2020-06-11,2020-06-08,2020,6,0,Thursday,Apr-Jun 2020,star_spirit_87,Twitter for iPhone,en,Unknown,,caitlinxshields,RT @caitlinxshields: Just a reminder -BLACK LIVES STILL AND ALWAYS WILL MATTER -COVID-19 ISNT CURED ITS STILL OUT THERE CONTINUE TO TAKE…,rt USER reminder life still always matter NUMBER isnt cured still continue,still,0,17,0.6469244360923767,0.3362431824207306,0.016832297667860985,-0.6300921384245157,Negative
1.26e+18,2020-05-25,2020-05-25,2020-05-25,2020,5,0,Monday,Apr-Jun 2020,michael17052977,Twitter for iPhone,en,Unknown,DailyBriefings,Jane_Samuels,RT @Jane_Samuels: I believe the journalists asking questions at UK Govt Covid-19 #DailyBriefings could/should challenge Boris Johnson on w…,rt USER believe journalist asking question uk govt NUMBER dailybriefings challenge boris johnson,asking,0,179219,0.03183690831065178,0.9302572011947632,0.037905942648649216,0.0060690343379974365,Neutral
1.26e+18,2020-05-13,2020-05-13,2020-05-11,2020,5,0,Wednesday,Apr-Jun 2020,alt96va,SocialFlow,en,"Roanoke, VA",iHeartRadio,,#iHeartRadio's Living Room Concert Series presented by State Farm tonight at 7:00! Brett Eldredge performs &amp; talks… https://t.co/ufuejcwR5U,iheartradio living room concert series presented state farm tonight NUMBER NUMBER brett eldredge performs amp URL,farm,0,0,0.002344066509976983,0.7905885577201843,0.2070673108100891,0.20472324430011213,Neutral
1.27e+18,2020-06-17,2020-06-17,2020-06-15,2020,6,0,Wednesday,Apr-Jun 2020,revolution_fr,Twitter Web App,en,U,,fwred,"RT @fwred: Still not looking at inflation data too closely until the covid-19 noise gets sorted out, but already short-term core dynamics d…",rt USER still looking inflation data closely NUMBER noise get sorted already core dynamic,core,0,9,0.33653151988983154,0.6492311954498291,0.01423725951462984,-0.3222942603752017,Neutral
1.26e+18,2020-05-23,2020-05-23,2020-05-18,2020,5,0,Saturday,Apr-Jun 2020,ibrodollars,Twitter for Android,en,Green Planet Earth🌍,,BandeTijjani,RT @BandeTijjani: Glad to join the UN Nelson Mandela Prize selection Committee meeting today. I urge us all to continue to do our best to m…,rt USER glad join un nelson mandela prize selection committee meeting today urge u continue best,selection,0,0,0.002282062778249383,0.023939887061715126,0.9737780690193176,0.9714960062410682,Positive
1391116076230930000,2021-05-08,2021-05-08,2021-05-03,2021,5,0,Saturday,Apr-Jun 2021,spainnewsdaily,dlvr.it,en,"Canada, Vancouver",,,Spain Takes Vaccines to Rural Homebound - Voice of America https://t.co/jaR5j3h3or,spain take vaccine rural homebound voice america URL,rural,0,49,0.013746189884841442,0.9383689165115356,0.047884877771139145,0.0341386878862977,Neutral
1.26e+18,2020-05-16,2020-05-16,2020-05-11,2020,5,0,Saturday,Apr-Jun 2020,komana_mositsi,Twitter for Android,en,South Africa,,News24,RT @News24: https://t.co/By0KBr5HQV | Netcare Sunninghill Hospital closes theatre complex after ‘several’ Covid-19 cases among staff https:…,rt USER URL netcare sunninghill hospital close theatre complex several NUMBER case among staff http,complex,0,73,0.47572851181030273,0.5127067565917969,0.0115647092461586,-0.46416380256414413,Neutral
1.26e+18,2020-05-10,2020-05-10,2020-05-04,2020,5,0,Sunday,Apr-Jun 2020,moralsdomatter,Twitter for iPhone,en,Unknown,,collins_daman,RT @collins_daman: Bill Gates’ Hand In COVID-19 – News With Views https://t.co/dSWLnEIG2b,rt USER bill gate hand NUMBER news view URL,view,1,0,0.017795640975236893,0.9574259519577026,0.02477838099002838,0.006982740014791489,Neutral
1.31e+18,2020-09-20,2020-09-20,2020-09-14,2020,9,0,Sunday,Aug-Sep 2020,richtmusic,Twitter for Android,en,"Winchester, England",,"OneRuleForThem_, RandoxOfficial",RT @OneRuleForThem_: FROM BEHIND THE PAYWALL: NEW TESTING SCANDAL Biggest Covid-19 testing laboratory @RandoxOfficial fails to meet govern…,rt USER behind paywall new testing scandal biggest NUMBER testing laboratory USER fails meet,testing,0,90,0.8228533267974854,0.17000332474708557,0.007143341936171055,-0.8157099848613143,Negative
1398374061495960000,2021-05-28,2021-05-28,2021-05-24,2021,5,0,Friday,Apr-Jun 2021,tomthunkitsmind,The Social Jukebox,en,In Your Mind Now,,,Florida COVID numbers are facing new scrutiny after research finds the state is undercounting the number of people… https://t.co/gPhtAzih2m,florida covid number facing new scrutiny research find state undercounting number URL,facing,0,1,0.590498685836792,0.40161198377609253,0.00788938906043768,-0.5826092967763543,Negative
1390045958256300000,2021-05-05,2021-05-05,2021-05-03,2021,5,0,Wednesday,Apr-Jun 2021,culvercitynimby,Twitter for Android,en,Culver City CA USA,,,"""Biden administration supports waiver of patent protections on COVID-19 vaccines"" https://t.co/VVK858T3PS",biden administration support waiver patent protection NUMBER vaccine URL,waiver,0,0,0.009185626171529293,0.7465120553970337,0.24430230259895325,0.23511667642742395,Neutral
1.31e+18,2020-09-30,2020-09-30,2020-09-28,2020,9,0,Wednesday,Aug-Sep 2020,anshika11799898,Twitter for Android,en,Unknown,,anaantf,RT @anaantf: CLAT 2020: A Series Of Mishaps 2020 as a while has been some what of a roller coaster ride that only goes down. What wit…,rt USER clat NUMBER series mishap NUMBER roller coaster ride go,ride,0,41,0.23662728071212769,0.6908386945724487,0.0725339949131012,-0.1640932857990265,Neutral
1397216205124030000,2021-05-25,2021-05-25,2021-05-24,2021,5,0,Tuesday,Apr-Jun 2021,ucddublin,Twitter Web App,en,University College Dublin,,,🌬🦠 The Committee heard that in Ireland more than half of the people who died from COVID-19 had been infected in jus… https://t.co/glyKT940lf,committee heard ireland half people died NUMBER infected URL,heard,0,8,0.5510081648826599,0.4368906617164612,0.012101208791136742,-0.5389069560915232,Negative
1.31e+18,2020-10-04,2020-10-04,2020-09-28,2020,10,0,Sunday,Aug-Sep 2020,theamitchowdhry,Twitter for Android,en,🇫🇮Turku-Finland  🇮🇳 Bharat,,,"Another sad news, this time from world of fashion. The Japanese founder of the Kenzo fashion brand Kenzo Takada ha… https://t.co/qp9upbOxkt",another sad news time world fashion japanese founder kenzo fashion brand kenzo takada URL,fashion,0,569,0.8069993257522583,0.1812347173690796,0.011765937320888042,-0.7952333884313703,Negative
1403300000000000000,2021-06-11,2021-06-11,2021-06-07,2021,6,0,Friday,Apr-Jun 2021,corona_ssyt,Carona Updates,en,Unknown,,GWAS_lit,"RT @GWAS_lit: Genome-wide analysis in 756,646 individuals provides first genetic evidence that ACE2 expression influences COVID-19 risk and…",rt USER analysis NUMBER NUMBER individual provides first genetic evidence expression influence NUMBER risk,influence,0,0,0.0320015475153923,0.926662027835846,0.04133637249469757,0.009334824979305267,Neutral
1401250000000000000,2021-06-05,2021-06-05,2021-05-31,2021,6,0,Saturday,Apr-Jun 2021,hina03407469,Twitter Web App,en,Unknown,,LisaDas00430350,RT @LisaDas00430350: Cancellation of this year board exams is the only way by which we can save our life cancelation is must exam is not as…,rt USER cancellation year board exam way save life cancelation must exam,exam,0,4,0.6319774985313416,0.3453713655471802,0.02265114150941372,-0.6093263570219278,Negative
1403830000000000000,2021-06-12,2021-06-12,2021-06-07,2021,6,0,Saturday,Apr-Jun 2021,masataka2600,Twitter for iPhone,en,Moshi,,UNICEFUSA,"RT @UNICEFUSA: We're living through a pivotal moment as we fight COVID-19. But in some ways, we've been here before – with polio. As the #…",rt USER living pivotal moment fight NUMBER way polio,polio,0,0,0.19412380456924438,0.7228195071220398,0.08305670320987701,-0.11106710135936737,Neutral
1400500000000000000,2021-06-03,2021-06-03,2021-05-31,2021,6,0,Thursday,Apr-Jun 2021,geetaseeds,Twitter for Android,en,"125,Adarsh Nagar,Bhiwani(Hry.)","agriculture, flowerseeds, vegetableseeds, cropseeds, farming, seeds",,Eco Cherry (Cherry Tomato Seed) F1-HYBRID SEED #agriculture #flowerseeds #vegetableseeds #cropseeds #farming #seeds… https://t.co/anKEaORPS8,eco cherry cherry tomato seed seed agriculture flowerseeds vegetableseeds cropseeds farming URL,seed,0,0,0.01645553857088089,0.8996256589889526,0.08391871303319931,0.06746317446231842,Neutral
1395014937425150000,2021-05-19,2021-05-19,2021-05-17,2021,5,0,Wednesday,Apr-Jun 2021,fa11outs,Twitter for iPhone,en,33rd parrallel MS,,0ctoberReignz,"@0ctoberReignz https://t.co/s7YQDS6Wo4… https://t.co/gHtKWa0FYO… https://t.co/9Il4YRyS69… Pfizer, Moderna and Janss… https://t.co/deDJhe2ZjR",USER URL URL URL pfizer moderna URL,moderna,0,1,0.013190560974180698,0.9083031415939331,0.07850635796785355,0.06531579699367285,Neutral
1389128739762670000,2021-05-03,2021-05-03,2021-05-03,2021,5,0,Monday,Apr-Jun 2021,thekashmirpress,WordPress.com,en,Jammu And Kashmir,,,"Covid-19 | 35 more deaths reported in J&amp;K, toll crosses 2400 Mark https://t.co/ow4AyM09DB",NUMBER NUMBER death reported j amp k toll cross NUMBER mark URL,cross,0,0,0.7245588898658752,0.26518356800079346,0.010257551446557045,-0.7143013384193182,Negative
1401890000000000000,2021-06-07,2021-06-07,2021-06-07,2021,6,0,Monday,Apr-Jun 2021,na_carers,Twitter Web App,en,Unknown,,,"Those aged 16 or 17 who regularly provide vital face-to-face care to a family member, friend or neighbour may be el… https://t.co/nMISdOkWD9",aged NUMBER NUMBER regularly provide vital care family member friend neighbour may URL,neighbour,3,1,0.017893537878990173,0.8233176469802856,0.15878884494304657,0.1408953070640564,Neutral
1.25e+18,2020-04-25,2020-04-25,2020-04-20,2020,4,0,Saturday,Apr-Jun 2020,rgallagher___,Twitter for iPhone,en,Unknown,,AllbrightNFL,RT @AllbrightNFL: Feels like Bryce Hall is the victim of the COVID-19 no medicals problem.,rt USER feel like bryce hall victim NUMBER medical problem,hall,0,2872,0.7683314085006714,0.2235349863767624,0.008133543655276299,-0.7601978648453951,Negative
1.3e+18,2020-09-12,2020-09-12,2020-09-07,2020,9,0,Saturday,Aug-Sep 2020,eaterofsoles,Twitter Web App,en,North America,,"ENBrown, FreeRangeKids","RT @ENBrown: From @FreeRangeKids: ""No, 1 in 3 Kids Coming Across the Southern Border Are Not Victims of Sex Trafficking"" https://t.co/4N5P2…",rt USER USER NUMBER NUMBER kid coming across southern border victim sex trafficking URL,sex,0,2,0.2795930802822113,0.7014146447181702,0.018992256373167038,-0.26060082390904427,Neutral
1.3e+18,2020-09-02,2020-09-02,2020-08-31,2020,9,0,Wednesday,Aug-Sep 2020,philipp08767899,Twitter for iPhone,en,"Comunidad de Madrid, España",,"publico_es, lularoal, MdeMigraciones",@publico_es @lularoal @MdeMigraciones Rapid Covid-19 antigen tests that cost $1 exist. Why can’t we get them? - Vox https://t.co/BZyBw5NY60,USER USER USER rapid NUMBER antigen test cost NUMBER exist get vox URL,antigen,0,1623,0.47422677278518677,0.48772281408309937,0.03805043548345566,-0.4361763373017311,Neutral
1.31e+18,2020-10-06,2020-10-06,2020-10-05,2020,10,0,Tuesday,Aug-Sep 2020,911buddie,Twitter for iPhone,en,Unknown,covid,,Guess who’s got a #covid test tonight 😭,guess got covid test tonight,guess,0,0,0.7091990113258362,0.262271523475647,0.028529468923807144,-0.680669542402029,Negative
1.3e+18,2020-08-26,2020-08-26,2020-08-24,2020,8,0,Wednesday,Aug-Sep 2020,nicksgirl2007,Twitter for iPhone,en,Connecticut,"prince, dad, dadlife, quarantine",MrAMontgomery,RT @MrAMontgomery: I have a 5th grader now. First day and a new school. Says he likes it. So far so good. #prince #dad #dadlife #quarantine…,rt USER grader first day new school say like far good prince dad dadlife,prince,0,3,0.0027647924143821,0.027755793184041977,0.9694794416427612,0.9667146492283791,Positive
1.26e+18,2020-05-14,2020-05-14,2020-05-11,2020,5,0,Thursday,Apr-Jun 2020,overton_sharon,Twitter for Android,en,"New England, USA",,LLHalf,"RT @LLHalf: It is with a heavy heart that we sadly announce the LLHM 2020 will not go ahead later this year, due to the uncertainty of the…",rt USER heavy heart sadly announce llhm NUMBER go ahead later year due uncertainty,heavy,0,1,0.8568105697631836,0.13565148413181305,0.007538020145148039,-0.8492725496180356,Negative
1395051163968490000,2021-05-19,2021-05-19,2021-05-17,2021,5,0,Wednesday,Apr-Jun 2021,cannews24,CanNewsBot,en,Canada,,,U.K. begins 'booster' shot trial of 7 different COVID-19 vaccines https://t.co/vIjClaVIsw,begin booster shot trial NUMBER different NUMBER vaccine URL,booster,0,434,0.022756855934858322,0.9309254884719849,0.04631767421960831,0.023560818284749985,Neutral
1.26e+18,2020-05-06,2020-05-06,2020-05-04,2020,5,0,Wednesday,Apr-Jun 2020,antiprofessor,Twitter for Android,en,Trigger Warning. Eggs=blocked,,NewsDeclan,"RT @NewsDeclan: They helped Ireland when it felt forgotten during the famine. Now 150yrs on, the Irish are sending millions of $ to the N…",rt USER helped ireland felt forgotten famine irish sending million,forgotten,2,0,0.0412142388522625,0.6585721373558044,0.30021363496780396,0.25899939611554146,Neutral
1404180000000000000,2021-06-13,2021-06-13,2021-06-07,2021,6,0,Sunday,Apr-Jun 2021,stellaorders,Twitter for iPhone,en,Unknown,"MassImmigration, Covid_19, Dover, Censorship, EnoughIsEnough",juliewhizbit,RT @juliewhizbit: #MassImmigration #Covid_19 #Dover #Censorship #EnoughIsEnough Can you explain then why the government are bringing th…,rt USER massimmigration dover censorship enoughisenough explain government bringing,enoughisenough,0,1,0.7634506821632385,0.23032157123088837,0.006227751262485981,-0.7572229309007525,Negative
1.32e+18,2020-10-16,2020-10-16,2020-10-12,2020,10,0,Friday,Aug-Sep 2020,jazminbarcenass,Twitter for iPhone,en,Unknown,,,Why do I feel like Christmas is gonna get rid of the whole covid-19 problems AHAHAHAHAHA,feel like christmas gon na get rid whole NUMBER problem ahahahahaha,rid,0,13,0.21188369393348694,0.33087512850761414,0.4572412371635437,0.24535754323005676,Positive
1.3e+18,2020-09-06,2020-09-06,2020-08-31,2020,9,0,Sunday,Aug-Sep 2020,ofsmax,Twitter Web App,en,Unknown,,NewslitCo,COVID-19 Mumbai airport: RT-PCR tests must for passengers with connecting international flights https://t.co/zm0kIiZ6EB via @NewslitCo,NUMBER mumbai airport test must passenger connecting international flight URL via USER,connecting,0,16,0.13992814719676971,0.8347455263137817,0.02532632276415825,-0.11460182443261147,Neutral
1.26e+18,2020-05-22,2020-05-22,2020-05-18,2020,5,0,Friday,Apr-Jun 2020,iam_wadaii,Twitter for iPhone,en,ANYWHERE GREEN!!!,JUSTAMAZINGWEARS,"amazing_gracc, lilomos, GodStod, Debz004, ambitiousjunki1, Bujutoyourears, burnaboy, NSG",RT @amazing_gracc: #JUSTAMAZINGWEARS 🇳🇬 PLACE YOUR ORDERS 🌹 ... @lilomos @GodStod @Debz004 @ambitiousjunki1 @Bujutoyourears @burnaboy @NSG…,rt USER justamazingwears place order USER USER USER USER USER USER USER,user,0,0,0.007465305272489786,0.5087363123893738,0.48379841446876526,0.4763331091962755,Neutral
1.32e+18,2020-10-19,2020-10-19,2020-10-19,2020,10,0,Monday,Aug-Sep 2020,aslamkh12393873,Twitter for Android,en,इंडियन RJ/MH,,sabana9166,"RT @sabana9166: Mask vs. Burqa. Mask protects you from COVID 19, and Burqa Protects the entire body. I love burqa https://t.co/H99970Vgcr",rt USER mask burqa mask protects covid NUMBER burqa protects entire body love burqa URL,protects,0,1,0.0068048411048948765,0.08240531384944916,0.9107899069786072,0.9039850658737123,Positive
1.31e+18,2020-10-09,2020-10-09,2020-10-05,2020,10,0,Friday,Aug-Sep 2020,darragh_ber,Twitter for Android,en,"Edinburgh, Scotland",,MaryOK24,"RT @MaryOK24: Covid-19 latest- new data shows which parts of Cork have the highest and lowest 14-day incidence rates of Covid-19 per 100,00…",rt USER NUMBER new data show part cork highest lowest NUMBER incidence rate NUMBER per NUMBER NUMBER,incidence,0,324,0.1513158231973648,0.8159621357917786,0.03272200748324394,-0.11859381571412086,Neutral
1393788053043530000,2021-05-16,2021-05-16,2021-05-10,2021,5,0,Sunday,Apr-Jun 2021,naz_nirmal,Twitter for Android,en,Unknown,,AbdullahDayo,RT @AbdullahDayo: The registration for people above 30 years for getting COVID-19 vaccines is open. Please get yourself registered by sendi…,rt USER registration people NUMBER year getting NUMBER vaccine open please get registered,registered,0,1,0.00841659028083086,0.8893595933914185,0.10222382098436356,0.0938072307035327,Neutral
1392838798854210000,2021-05-13,2021-05-13,2021-05-10,2021,5,0,Thursday,Apr-Jun 2021,gooddaysac,SocialNewsDesk,en,"Sacramento, Calif.",,,Kids 12-15 In California Can Sign Up For COVID-19 Vaccination Starting Thursday Morning https://t.co/Tk0am2usH7,kid NUMBER NUMBER california sign NUMBER vaccination starting thursday morning URL,california,0,2,0.02471405640244484,0.9443057775497437,0.030980121344327927,0.006266064941883087,Neutral
1.32e+18,2020-10-14,2020-10-14,2020-10-12,2020,10,0,Wednesday,Aug-Sep 2020,cepr_org,Hootsuite Inc.,en,London,coronavirus,BaldwinRE,RT @BaldwinRE: _icymi Behavioural SIR model • Medical + social science matter for fighting #coronavirus • Reproduction numbers tend to 1 an…,rt USER behavioural sir model medical social science matter fighting coronavirus reproduction number tend NUMBER,reproduction,0,2,0.10832297056913376,0.8721402883529663,0.019536802545189857,-0.0887861680239439,Neutral
1390767284696790000,2021-05-07,2021-05-07,2021-05-03,2021,5,0,Friday,Apr-Jun 2021,_rdlee,Twitter for Android,en,United States,,,This is a shame and disgrace. NYC is still storing the bodies of COVID-19 victims in refrigerated trucks more tha… https://t.co/kLgTu1W2GS,shame disgrace nyc still storing body NUMBER victim refrigerated truck URL,shame,0,2945,0.9267491698265076,0.06819445639848709,0.005056445952504873,-0.9216927238740027,Negative
1.31e+18,2020-09-24,2020-09-24,2020-09-21,2020,9,0,Thursday,Aug-Sep 2020,jaybee24271,Twitter for Android,en,"Consett, England",,ConsettAFC,"RT @ConsettAFC: As part of the new measures introduced by local authorities &amp; Co FA’s from midnight, we are supporting the NHS COVID-19 App…",rt USER part new measure introduced local authority amp co fa midnight supporting nh NUMBER,co,0,673,0.004367989022284746,0.6710129976272583,0.32461899518966675,0.320251006167382,Neutral
1.26e+18,2020-05-10,2020-05-10,2020-05-04,2020,5,0,Sunday,Apr-Jun 2020,uchinenyeze1,Twitter for Android,en,Unknown,,thebiafratimes,"RT @thebiafratimes: Covid-19 Pandemic and the smuggling of Almajiris : Open Letter To The Cross River State Executive Governor, Professor B…",rt USER NUMBER pandemic smuggling almajiris open letter cross river state executive governor professor,river,0,4094,0.1389388144016266,0.8466803431510925,0.014380892738699913,-0.12455792166292667,Neutral
1395047837700800000,2021-05-19,2021-05-19,2021-05-17,2021,5,0,Wednesday,Apr-Jun 2021,ajubaba2000in,Twitter Web App,en,Unknown,,"sandy_clicks, drdeepak81",@sandy_clicks @drdeepak81 Plasma therapy is no longer a practice. ICMR has drop this from covid-19 treatment,USER USER plasma therapy longer practice icmr drop NUMBER treatment,therapy,0,19,0.5446827411651611,0.4393036365509033,0.016013672575354576,-0.5286690685898066,Negative
1.32e+18,2020-10-11,2020-10-11,2020-10-05,2020,10,0,Sunday,Aug-Sep 2020,patrick66540483,Twitter Web App,en,Unknown,,"ShironRedshift, brianschatz, GaryPeters, ChrisMurphyCT","RT @ShironRedshift: @brianschatz @GaryPeters @ChrisMurphyCT For all Michiganders, remember that the state Supreme Court is on the ballot &amp;…",rt USER USER USER USER michigander remember state supreme court ballot amp,supreme,0,27,0.010693705640733242,0.8616439700126648,0.12766239047050476,0.11696868482977152,Neutral
1388135650067630000,2021-04-30,2021-04-30,2021-04-26,2021,4,0,Friday,Apr-Jun 2021,daileyinkhorn,Twitter for iPhone,en,Unknown,,standamericanow,"RT @standamericanow: John Kerry said ""differences"" with China don't have to “get in the way of something as critical"" as climate change. C…",rt USER john kerry said difference china get way something critical climate change,difference,0,447,0.08299120515584946,0.8829634189605713,0.03404543548822403,-0.04894576966762543,Neutral
1.27e+18,2020-06-19,2020-06-19,2020-06-15,2020,6,0,Friday,Apr-Jun 2020,kentonwdick,Twitter for Android,en,"Nanaimo, British Columbia",,,Starting up my lesson studio here in Nanaimo BC! Let me know if you or someone you know is interested in COVID-19 f… https://t.co/X3YR4XCMGN,starting lesson studio nanaimo bc let know someone know interested NUMBER URL,know,0,2,0.005846151616424322,0.8113548159599304,0.18279904127120972,0.1769528896547854,Neutral
1.26e+18,2020-04-30,2020-04-30,2020-04-27,2020,4,0,Thursday,Apr-Jun 2020,rmaraumunz,Twitter for iPhone,en,"Alajuela, Costa Rica",,TIME,RT @TIME: COVID-19 meat shortages could last for months. Here's what to know before your next grocery shopping trip https://t.co/4ZHL0KriHn,rt USER NUMBER meat shortage could last month know next grocery shopping trip URL,grocery,0,10,0.32761168479919434,0.6254165768623352,0.046971723437309265,-0.28063996136188507,Neutral
1406290000000000000,2021-06-19,2021-06-19,2021-06-14,2021,6,0,Saturday,Apr-Jun 2021,dicsipleprimar2,Twitter for Android,en,Watindo Stage Before Matuga,,"susie_belttari, ChicosMemorial, FLOTUS","@susie_belttari @ChicosMemorial @FLOTUS Hello, Am Chris and am a pastor and a Teacher from Uganda but all the churc… https://t.co/VCXe2RYiw9",USER USER USER hello chris pastor teacher uganda URL,pastor,0,1,0.0065119569189846516,0.7429686784744263,0.25051936507225037,0.24400740815326571,Neutral
1.26e+18,2020-05-09,2020-05-09,2020-05-04,2020,5,0,Saturday,Apr-Jun 2020,belfasteve,Twitter Web App,en,"Belfast, Northern Ireland",,hipbones,"@hipbones Very much so. But it'll fit into their file of ""what they did to combat it"". Ultimately, though, the UK g… https://t.co/U9ckc0dG5D",USER much fit file combat ultimately though uk URL,combat,0,1737,0.38038885593414307,0.589028537273407,0.0305826086550951,-0.34980624727904797,Neutral
1.3e+18,2020-08-26,2020-08-26,2020-08-24,2020,8,0,Wednesday,Aug-Sep 2020,thestarkenya,Echobox,en,Kenya,,,"Convalescent plasma therapy carries the risk of allergic reactions, lung damage and difficulty breathing, and trans… https://t.co/sVsthHVtcD",convalescent plasma therapy carry risk allergic reaction lung damage difficulty breathing URL,difficulty,0,3084,0.8027095198631287,0.19065086543560028,0.006639630068093538,-0.7960698897950351,Negative
1406300000000000000,2021-06-19,2021-06-19,2021-06-14,2021,6,0,Saturday,Apr-Jun 2021,mohamma02875619,Twitter for Android,en,Unknown,,KingSalman,@KingSalman Peace be upon you. We are highly request to Bahrain authorities for flights resumption for Pakistani wo… https://t.co/lgcVShfw1E,USER peace upon highly request bahrain authority flight resumption pakistani URL,pakistani,0,18,0.009341411292552948,0.22832930088043213,0.7623293399810791,0.7529879286885262,Positive
1400210000000000000,2021-06-02,2021-06-02,2021-05-31,2021,6,0,Wednesday,Apr-Jun 2021,tpsojda,Twitter for iPhone,en,Not investing advice,,"Square, jack",How COVID-19 and a ‘Great Reimagining’ reshaped the Fortune 500 – congrats ⁦@Square⁩ and ⁦@jack⁩ for entering the 5… https://t.co/dw0zVDqkay,NUMBER great reimagining reshaped fortune NUMBER congrats USER USER entering NUMBER URL,congrats,0,1674,0.0030290652066469193,0.04706098511815071,0.9499099254608154,0.9468808602541685,Positive
1.3e+18,2020-09-02,2020-09-02,2020-08-31,2020,9,0,Wednesday,Aug-Sep 2020,that_anonn,Twitter for Android,en,"Lagos, Nigeria","ChallengeMe, StayHome",,Let’s play. Challenge Me on TQ! #ChallengeMe https://t.co/GvecUgJq0x #StayHome,let play challenge tq challengeme URL stayhome,play,0,0,0.011693730019032955,0.6532083749771118,0.33509790897369385,0.3234041789546609,Neutral
1.31e+18,2020-09-17,2020-09-17,2020-09-14,2020,9,0,Thursday,Aug-Sep 2020,mspbjreilly,TweetDeck,en,"Minneapolis, MN",,,"~30 of the tests in the past 2 weeks. Under the Big Ten's new Covid-19 plan, players must be isolated for 21 days f… https://t.co/mQ4qRdXVQH",NUMBER test past NUMBER week big ten new NUMBER plan player must isolated NUMBER day URL,isolated,0,1,0.18101520836353302,0.7953211665153503,0.0236635971814394,-0.15735161118209362,Neutral
